Stock_Exchange_Code,back_door_listing,Share_holding ratio_sub_shareholders,PE Ratio,PCF,Enterprise_Multiple,PB_ratio,Dynamic_PE_ratio,WACC,Annual_yield,EPS,Net_cash_flow_from_operating_activities_per_share,Gross_operating_Income_per_share,Capital reserves per share,Retained earnings per share,Net cash flow per share,ROE,Net profit margin on sales,ROA,Annualized ROE,Gross profit margin on sales,Selling expense/Gross revenue,Overheads/Gross revenue(%),Financial expenses/Gross revenue(%),Ratio of profits to cost,R&D expenses/Gross revenue(%),Gearing ratio,Equity Multiplier,Current ratio,Cash ratio,Quick ratio,Times interest earned,Long-term debt to working capital ratio,Net debt/equity value(%),Interest-bearing debt/equity value,Inventory turnover days,Inventory turnover,Accounts receivable turnover ratio,Accounts payable turnover ratio,Current asset turnover ratio,Fixed asset turnover ratio,Total asset turnover ratio,Working capital turnover ratio,Non-current capital turnover,Earning per share growth rate(%),Year-on-year growth rate of total revenue(%),Year-on-year growth rate of operating profit(%),Year-on-year growth rate of total profits(%),Year-on-year growth rate of net cash flow from operating activities(%),Year-on-year growth rate of ROE(Diluted),Year-on-year growth rate of net assets(%),Year-on-year growth of total liabilities(%),Year-on-year growth rate of net cash flow(%),Year-on-year growth of total assets(%),Year-on-year growth of net profit(%),Year-on-year growth of total operating cost(%),Net asset per share growth rate,Total asset growth relative to the beginning of the year,Increase/decrease rate(%),Audit opinion
300602.SZ,0,50.69,44.4923,-33.7622,36.3993,6.624,47.0572,11.81,37.3956,0.86,0.9318,5.4683,0.7812,2.7391,-0.6139,20.1648,16.147,12.4712,26.8864,30.3131,3.0897,6.594,-0.1528,20.216,5.0079,47.7236,1.9129,1.6049,0.2321,1.2032,0,0.4731,-4.2783,0.6578,78.6859,3.4314,1.9872,1.9442,1.0423,4.3506,0.6575,2.2062,2.5992,115,84.7153,109.7085,120.2952,537.1061,63.6714,31.4118,163.6208,-1332.074,91.8057,118.6182,85.3892,-17.1878,71.9215,90.8462,5
688181.SH,0,20.38,0,0,0,0,0,0,0,1.22,1.1182,4.4062,2.6636,2.1315,-0.9804,16.2517,27.7396,15.4132,21.669,49.4346,5.8245,5.6818,-0.0746,43.8241,5.419,18.7517,1.2308,3.4382,0.3607,2.2039,0,0.1286,0,0,197.2412,1.3689,2.8309,2.3023,0.9639,1.0686,0.4703,1.3916,1.2128,-14.0845,4.4825,-14.0962,-12.9615,7.3967,0,0,0,-768.9306,0,-13.648,20.2298,2.9991,0.5068,0,5
300737.SZ,0,25.21,29.1662,-10.7051,22.9622,2.0482,35.512,13.88,36.9924,0.44,-0.1598,5.4734,2.9999,1.1538,0.1474,8.9465,8.1014,6.5398,11.9286,33.6936,12.6477,4.4365,0.6161,9.57,4.2761,45.6887,1.8412,1.7155,0.4174,1.549,17.0062,0.0586,-5.6512,11.3148,44.1845,6.1107,1.6089,1.6591,0.8194,5.7832,0.6242,1.7797,3.5621,62.963,64.7042,69.8345,69.4014,7.1171,54.1591,8.0453,48.6803,9.0603,23.4619,66.5617,62.2359,7.5412,16.4622,29.6188,5
688369.SH,0,23.13,0,0,0,0,0,0,0,0.58,-2.24,6.6139,12.5754,1.3857,-2.7904,10.2009,9.3437,5.1581,13.6012,77.8502,45.798,10.2133,-0.8095,11.9153,15.8889,48.2947,1.934,1.849,1.2941,1.8275,0,0.0098,0,0,20.1348,13.4096,4.0958,1.6355,0.5798,23.49,0.5281,1.4117,14.9046,190,25.6647,154.7724,155.1099,-73.3,0,0,0,-631.4857,0,167.6404,16.7213,13.3043,-9.6122,18.9715,5
300768.SZ,0,48.4,72.1277,49.875,70.4552,14.4782,79.6805,23.05,2684.2392,0.41,0.5912,1.3557,1.7072,1.2108,1.5518,11.9501,29.0532,8.3606,15.9334,71.1554,27.9328,4.2978,-6.329,51.7496,22.1704,18.3935,1.2254,5.4565,4.6916,4.9452,0,0.0084,-7.2388,0,302.1047,0.8937,6.0497,1.8835,0.3373,30.4925,0.3267,0.4241,10.8441,10.8108,12.9673,21.9423,20.8009,36.9407,0,0,0,285.1896,0,18.775,9.5547,39.6737,45.0116,224.7551,5
603212.SH,0,32.2134,0,0,0,0,0,0,0,0,0,0,1.1264,0.6745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
603439.SH,0,51.47,0,0,0,0,0,0,0,0,0,0,0.0141,0.4606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
603232.SH,0,14.56,45.8189,-9615.8547,33.5428,5.0352,-424.881,16.12,26.6496,-0.05,-0.2391,1.2491,1.5669,2.0653,-0.0238,-0.9075,-3.7225,-0.5567,-1.21,62.9219,16.0988,37.2136,-0.3426,-4.1208,24.9757,15.1102,1.178,5.1618,0.5225,4.7023,0,0.0046,-1.1998,0,194.4763,1.3883,0.7395,2.7114,0.2712,2.1972,0.2128,0.3315,2.4209,-138.4615,-2.7685,-259.6247,-128.772,60.1859,-146.4417,5.5485,15.794,94.7166,6.933,-149.174,9.2944,-32.9097,-3.5825,103.7467,5
603392.SH,0,63.3526,0,0,0,0,0,0,0,0,0,0,0.4411,1.5714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
002824.SZ,0,29.98,282.0486,-72.8041,34.1375,2.8936,-169.5774,12.85,-11.2692,0.05,0.6674,4.9834,1.9569,1.1482,0.0371,1.2181,1.1868,1.8314,1.6242,16.1098,3.4728,5.7441,1.0641,1.255,4.2755,40.1388,1.6705,1.4497,0.1496,0.8737,2.3996,0.2366,4.1924,5.9889,85.0926,3.173,2.9406,3.6553,1.3869,2.3294,0.7172,3.796,2.1402,-64.2857,20.1909,-58.4362,-58.0931,288.2022,-64.1318,-0.8083,120.0579,-25.8821,33.8727,-56.7669,23.527,2.6135,18.1423,19.1668,5
603305.SH,0,32.45,35.2672,93.6471,26.0155,6.9417,64.4876,17.14,163.2,0.34,0.621,1.9395,0.9614,1.3846,-0.355,9.3005,17.5132,7.6167,12.4007,33.7172,1.7916,5.9745,0.8772,23.2404,4.7145,36.1637,1.5665,2.0085,0.5999,1.3617,26.4267,1.0642,1.8507,4.9333,129.0718,2.0919,3.128,1.5273,0.7489,1.1377,0.3286,1.4111,0.7947,-40.3509,-5.775,-40.5777,-40.7701,-9.2423,-46.3363,10.2752,36.9378,-228.9821,18.6281,-40.8222,12.196,2.5537,-3.7176,12.7881,5
002890.SZ,0,28.59,56.5993,-12.7509,26.251,2.3981,174.8619,15.16,92.7444,0.07,0.1245,3.1303,3.0773,3.4514,0.0849,0.8681,2.218,0.7181,1.1575,11.7244,3.6431,3.9269,0.2295,2.2829,3.3043,16.4291,1.1966,4.6913,0.4432,3.6002,9.5952,0.0178,-2.5979,0.0631,168.3311,1.604,1.3829,2.036,0.4533,1.5041,0.3261,0.5801,1.5662,-82.9268,16.9988,-73.4727,-85.0672,82.0936,-83.1517,1.4151,-12.0812,109.2067,-1.0797,-82.9133,24.1965,1.1446,0.5114,39.187,5
300818.SZ,0,71.16,0,0,0,0,0,0,0,0,0,0,0.6116,6.7504,0,12.1057,0,0,16.141,0,0,0,0,0,0,16.8876,1.2032,0,0,0,0,0,0,0,0,0,0,0,0.6889,1.6906,0.4487,0.8178,1.6723,0,11.9749,9.3493,9.9429,170.9166,0,0,0,0,0,0,0,0,7.8861,0,5
603916.SH,0,43.78,14.1286,15.6255,11.2419,1.9472,20.8224,12.48,59.1372,0.81,0.6879,7.4102,3.4378,2.7875,0.884,11.4714,11.8373,8.6083,15.2952,45.6181,17.4295,5.2064,1.8099,14.8358,5.2922,47.0165,1.8874,1.3863,0.2643,1.3001,8.552,0.0897,13.36,21.9489,41.7311,6.47,1.2569,2.8614,0.8772,2.1751,0.5562,2.7006,2.1702,10.9589,43.8351,119.8147,18.9025,870.9931,0.451,12.2322,94.5277,874.6038,48.6321,22.1274,35.3592,9.1383,34.1129,53.8327,5
688036.SH,0,51.05,0,0,0,0,0,0,0,1.81,2.9157,21.0691,6.1123,2.2782,5.1368,22.3099,7.7501,12.9599,29.7465,28.6284,11.045,4.4726,-0.3539,8.9072,3.3033,48.9959,1.9606,2.0644,1.2867,1.6743,0,0.1723,0,0,55.6004,4.8561,35.7549,2.6956,1.5655,23.1521,1.319,3.4463,12.3797,722.7273,6.7234,622.0952,607.8057,222.84,0,0,0,1186.1428,0,747.5322,2.454,77.9454,46.8538,29.8151,5
688198.SH,0,62.42,0,0,0,0,0,0,0,0.66,0.6144,1.4794,6.0415,0.7367,-1.9559,21.6395,44.652,23.0978,28.8527,91.3518,20.4862,10.6557,-0.7962,112.8773,10.1421,6.2147,1.0663,13.729,0.3231,13.0907,0,0.0067,0,0,205.1938,1.3158,175.8913,3.8103,0.5994,2.5411,0.4535,0.6485,2.5826,10,31.7388,29.5073,29.5876,15.6914,0,0,0,-231.5572,0,29.7904,34.1215,24.2685,23.6628,77.9983,5
300699.SZ,0,37.33,45.819,102.2137,39.2674,7.1771,32.4116,12.54,318.9816,0.86,1.0389,2.525,2.9137,2.0972,0.9409,14.7849,33.938,14.0671,19.7133,49.0804,1.5431,4.2076,0.4541,58.1916,10.4955,18.3895,1.2253,6.8632,2.3315,6.2757,88.0806,0.149,-2.1042,0,81.5785,3.3097,1.1397,2.4148,0.5147,2.2809,0.3517,0.6063,1.4013,43.3333,33.0462,45.6903,44.3069,287.2463,26.777,12.7992,11.3059,160156.2287,12.5216,43.0035,28.0011,-21.495,7.469,79.526,5
603283.SH,0,59.96,21.4395,98.3636,20.2168,3.9661,20.1582,13.82,135.4824,0.55,0.6256,4.4084,2.9995,1.6714,-0.1164,10.753,12.242,6.3568,14.3373,49.4354,10.9598,12.2828,0.5565,16.2016,10.2368,53.7321,2.1613,1.1569,0.2029,0.679,26.4135,0.4901,-3.9118,6.3962,258.5133,1.0444,2.2685,1.7965,0.7132,3.5731,0.4324,3.1618,1.7036,17.0213,16.0083,22.068,21.6135,154.1573,-9.6894,32.4169,87.7406,93.1544,59.8973,21.2095,15.0255,20.9035,52.0126,79.0464,5
688039.SH,0,15.75,0,0,0,0,0,0,0,0.28,-0.75,1.9752,2.7555,1.3642,-4.1114,4.2387,14.004,3.0951,5.6516,59.8205,13.0103,11.6775,-4.9705,23.144,28.6569,9.1117,1.1003,10.4376,5.2545,9.6568,0,0,0,0,144.9623,1.8626,0.7921,1.4046,0.2788,35.7764,0.2676,0.3171,7.9094,12,15.0687,16.845,15.7308,-50.6405,0,0,0,-39.747,0,12.2209,15.5541,4.2643,-1.305,64.4216,5
688002.SH,0,15.37,0,0,0,0,0,0,0,0.254,0.0334,0.9039,3.5073,0.5055,-0.7111,6.2311,25.1547,6.3062,8.3082,49.7937,3.0253,6.4187,-0.8248,42.1786,17.7866,7.1843,1.0774,18.4774,1.5152,15.6759,0,0.0331,0,0,370.5491,0.7286,2.2961,2.5168,0.2761,1.7998,0.2231,0.3007,1.7505,74.2112,133.2066,142.5119,160.0078,2300.0917,0,0,0,-3096.2107,0,143.4808,132.7736,92.746,102.7381,90.45,5
688096.SH,0,19.798,0,0,0,0,0,0,0,0,0,0,1.6124,1.3295,0,11.2651,0,0,15.0201,0,0,0,0,0,0,33.6842,1.5079,3.3213,0,3.3213,0,0.0897,0,0,0,0,0,0,0.4208,14.194,0.3951,0.6402,10.179,0,81.1133,107.2173,107.5016,-154.4632,0,0,0,0,0,0,0,0,23.5347,0,5
688300.SH,0,23.26,0,0,0,0,0,0,0,0.83,0.92,3.5169,7.2108,1.782,-0.6622,15.7787,23.5541,14.4369,21.0382,46.218,7.1248,7.5742,0.1558,33.7526,4.0904,22.0184,1.2824,4.5855,0.8359,3.797,178.2395,0.1796,0,0,119.0213,2.2685,2.1416,3.0454,0.8186,1.9598,0.52,1.0298,1.8619,20.2899,9.7799,24.2447,25.8711,228.4658,0,0,0,-202.1327,0,25.6099,5.5994,11.7899,10.8013,66.6056,5
300452.SZ,0,26.69,30.5647,-72.3533,21.3999,4.5705,28.9616,14.31,-4.9908,0.4485,0.2492,2.3619,0.4778,2.0506,-0.1078,12.4376,20.2438,10.6064,16.5834,36.6904,7.837,4.5191,-0.1207,26.4417,3.8255,19.8456,1.2476,2.872,0.6353,2.5873,0,0.1406,-3.2309,0,44.4623,6.0726,3.9978,2.3053,0.9628,2.0839,0.4601,1.4746,1.189,23.9635,5.6455,17.6179,16.4218,16.0605,15.655,7.1838,4.484,78.7742,6.7938,19.089,2.8716,2.9131,1.3436,13.0965,5
603258.SH,0,11.58,28.2308,-43.9901,27.7652,2.43,25.4483,13.6,-37.6692,0.59,0.9093,1.9891,3.6217,2.4064,-2.1105,8.0347,28.9178,7.2924,10.7129,82.9923,24.8427,13.5577,-1.0955,52.3886,17.0938,23.0409,1.2994,2.7141,0.4699,2.7135,0,0.005,-4.882,0.0481,0.9243,292.1021,10.9065,0.8598,0.3435,2.0755,0.2245,0.4704,0.9316,59.4595,51.6224,76.2589,74.4687,852.0314,45.4929,9.5263,126.5125,-584.0639,25.4403,68.819,31.3174,5.8459,23.6143,39.3445,5
300463.SZ,0,12.2,25.8749,4515.6445,17.1033,4.4449,25.2914,11.02,2.9376,0.7499,0.154,4.2098,0.7776,3.5024,-0.3032,14.5312,18.9222,12.6344,19.3749,52.7643,16.9085,4.4143,2.028,26.5521,3.244,38.983,1.6389,1.9061,0.1298,1.4041,12.9989,0.1778,7.7102,10.3384,196.5203,1.3739,1.3377,4.8721,0.7435,1.9192,0.4793,1.4807,1.7977,17.7052,20.109,20.8164,20.4976,110.8179,0.6684,15.7308,30.5755,-92.0088,21.3716,15.9582,19.4093,11.5544,15.0215,85.8712,5
603991.SH,0,44.89,40.4399,-329.4319,25.8431,2.8807,95.4086,13.57,-31.8216,-0.12,0.3184,4.349,3.3223,1.7574,-0.5322,-1.8852,-2.7996,-0.0511,-2.5137,19.7701,5.5072,6.4661,3.7907,-2.8934,5.7583,39.9678,1.6658,1.5969,0.0506,1.3653,-0.0333,0.0462,15.5073,16.6137,72.447,3.7269,1.0248,5.439,0.6285,1.4515,0.4047,1.5836,1.6841,-140,-16.963,-134.6991,-135.0896,128.2954,-141.3041,-1.0943,12.453,-0.4529,3.9088,-140.8521,-8.9643,-3.525,-3.5958,-4.8532,5
300669.SZ,0,42.9,45.2968,-131.1665,34.4593,3.8169,67.9238,13.7,48.0396,0.4991,0.3111,3.0161,3.5468,1.2452,0.1534,8.7637,16.4252,9.2553,11.685,35.2979,3.962,8.8396,-0.1294,21.0005,4.4244,10.3943,1.116,7.1975,1.4701,6.4413,0,0.0157,-3.5293,0.8439,60.6588,4.4511,2.4242,8.057,0.7003,3.0034,0.4779,0.8129,2.0277,34.1306,26.2079,40.5085,39.114,109.7586,24.2429,8.4835,51.488,184.5239,11.7818,34.783,22.2826,5.6396,6.8364,56.9589,5
300603.SZ,0,23.37,56.2283,167.3486,71.7703,9.428,36.1189,9.18,-8.7624,0.3581,-0.5446,3.1369,6.5466,1.0174,0.5756,6.6485,11.1489,5.5462,8.8646,33.9972,2.1051,6.4761,1.6598,14.5121,3.1726,30.6498,1.442,1.7577,0.2975,1.6599,9.3207,0.1936,2.4292,8.2738,52.3877,5.1539,0.9601,0.8937,0.6479,5.1133,0.3585,2.0541,1.2497,1.0725,83.5277,177.9495,178.0698,33.1105,-50.5357,424.4519,13.2519,254.6032,148.2317,165.002,69.8041,93.2018,146.6975,25.7149,5
002971.SZ,0,27.96,0,0,0,0,0,0,0,0.53,0.5255,4.0201,1.1528,2.5655,0.0376,11.4386,13.2789,8.8965,15.2515,45.3929,12.4451,8.7427,5.5913,16.1908,2.7042,50.5811,2.0235,0.582,0.1196,0.5353,4.2973,0,0,0,20.8855,12.9276,4.1806,3.1022,2.0709,0.9653,0.4331,-2.7785,0.7405,0,0,0,0,0,0,0,0,0,0,0,0,12.1939,16.4399,0,5
603826.SH,0,48.95,40.9443,-391.6606,30.223,5.6345,52.3354,10.98,0.9876,0.2458,0.2232,0.9381,0.8197,0.9364,-0.0314,8.6263,26.5514,8.8575,11.5018,46.7116,7.6348,5.1876,0.0874,39.523,3.1959,16.5274,1.198,3.1263,0.1609,1.0659,358.7014,0.2464,0.7993,2.2065,405.5684,0.6657,3.6422,3.1999,0.7282,0.9867,0.2826,0.9854,0.6321,-17.5721,-0.2131,-16.371,-16.6066,14.777,-24.3949,9.0265,100.5247,37.9024,18.1477,-16.4746,3.8683,5.6041,12.7179,18.3772,5
603259.SH,0,10.3257,38.8706,27.0576,26.274,5.1782,59.2481,16.75,470.958,1.08,1.0827,5.6656,6.2662,3.48,-0.6835,10.1134,19.5982,8.4842,13.4845,39.5082,3.3753,11.0844,-1.083,26.4546,4.4654,36.7485,1.581,2.1965,0.8288,1.971,0,0.6649,-5.063,0.5472,53.2957,5.0661,3.7106,11.9738,0.7697,2.4832,0.3709,1.2584,0.9383,-22.3022,34.0606,-0.806,-1.5037,93.305,-43.811,62.9062,64.0771,27.4365,59.5849,-8.1218,34.2485,-30.7649,20.7489,73.3751,5
300738.SZ,0,46.46,52.3745,164.4182,38.0859,5.8182,58.3966,11.71,163.9584,0.66,0.6603,6.2681,2.2811,2.175,-0.9103,12.6756,10.6044,8.2013,16.9008,18.28,1.4079,1.9864,1.4866,12.2424,2.3771,56.0752,2.2766,0.9873,0.2169,0.9838,9.6965,0,4.1534,9.3342,27.0373,9.9862,5.2738,2.8194,1.2499,2.0686,0.5689,7.2085,1.0454,83.3333,163.0859,119.8,93.1039,293.9571,60.9816,19.1602,270.2627,-868.4998,92.5712,91.8259,170.6382,-35.7663,39.3959,54.9254,5
688066.SH,0,20.94,0,0,0,0,0,0,0,0.02,-1.1116,1.6753,4.8983,0.7526,0.066,0.2748,0.7533,0.5364,0.3664,58.0253,15.6368,20.2773,0.9434,0.9533,21.8429,22.9502,1.2979,4.7177,0.7421,4.1335,2.2883,0.0339,0,0,280.7276,0.9618,0.6057,3.1951,0.2609,12.1149,0.2485,0.3548,9.7528,103.5714,224.3916,105.1025,105.2852,-52.1549,0,0,0,110.038,0,102.9674,82.9152,75.9237,86.9041,122.029,5
603033.SH,0,37.14,50.0386,23.3442,38.3413,4.6382,30.8963,9.4,1.1568,0.61,-0.1538,4.046,5.6162,2.4075,0.0829,8.8959,14.161,7.855,11.8612,33.5097,6.8767,4.8357,1.2554,17.6898,1.0592,32.3434,1.4781,1.9161,0.387,1.5425,15.3766,0.4433,-2.1987,7.2673,104.5077,2.5835,1.5982,2.7364,0.8277,4.266,0.4069,1.7694,1.0685,48.7805,55.5996,142.1465,138.6631,71.49,3.3855,138.2262,155.6631,-17.3724,142.1815,144.943,44.3934,-1.4453,129.2881,38.2321,5
300823.SZ,0,51.64,0,0,0,0,0,0,0,0,0,0,1.1651,3.5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
603031.SH,0,38.53,222.7084,26.1248,30.3436,2.2735,58.1876,8.89,-31.6836,0.1,1.02,12.7412,1.9005,2.5135,0.211,1.8032,0.7695,1.811,2.4043,19.3092,13.1376,2.5285,1.6209,0.7762,0,66.7102,3.0039,0.5199,0.1518,0.2556,1.4027,0,24.2549,37.0262,78.2961,3.4484,116.2261,2.0854,2.4298,1.775,0.7965,-2.4347,1.5844,25,3.8849,17.2261,19.0042,80.3135,20.4719,1.2925,34.4585,212.4273,21.243,22.029,3.5769,1.8197,6.2456,102.6913,5
300538.SZ,0,25.7,85.4531,-63.6293,59.649,6.2699,77.823,12.36,3.5808,0.19,0.2833,7.7401,0.7444,1.0964,0.2799,6.5722,2.5112,6.2093,8.763,10.8243,3.3054,2.3967,0.5291,2.6281,0.7119,42.7181,1.7458,2.1874,0.4273,1.9961,7.0439,0,-1.8295,0.3693,17.498,15.4303,2.8991,5.2499,1.7916,82.0132,1.6661,2.9839,26.783,-24,22.6959,31.6378,18.9863,51.4193,4.4899,4.8783,59.3918,845.7459,22.9856,15.3697,22.0625,-42.2285,27.2682,51.5652,5
688100.SH,0,40.74,0,0,0,0,0,0,0,0.36,0.2293,1.9535,1.152,1.1031,0.2678,11.5084,18.486,9.1594,15.3446,36.6667,4.7007,2.7461,-0.8894,26.0868,7.8967,30.0438,1.4295,2.7075,1.1022,2.5012,0,0.0053,0,0,61.4875,4.3911,1.1646,1.0242,0.546,4.1226,0.4343,0.8706,2.9609,44,13.9799,42.1327,43.218,11.7237,0,0,0,404.809,0,42.7387,7.8584,12.2111,12.6418,0,5
603027.SH,0,42.64,41.5023,19.8587,21.651,6.063,37.0869,11.69,23.6208,0.2981,0.3723,1.9962,0.7339,1.3773,-0.1434,9.6934,14.7134,7.9498,12.9245,46.5286,22.9092,4.1836,-0.689,18.1778,2.6368,22.7062,1.2938,3.4833,1.5952,2.3487,0,0.2663,-3.8272,4.0214,155.4987,1.7363,9.7846,5.6117,0.8961,1.6707,0.4777,1.25,1.433,-44.1342,24.621,-22.1344,-21.9438,0.3361,-33.8659,18.9155,-19.135,-146.0847,7.4367,-21.3563,22.4663,-16.2192,1.5699,95.2608,5
603755.SH,0,56.24,0,0,0,0,0,0,0,0.72,0.3005,2.0454,3.5222,0.9206,-0.2673,14.8003,27.5641,15.2673,19.7337,50.5387,6.387,7.6626,-0.8904,43.3079,3.5898,7.1878,1.0774,12.8853,2.5435,12.293,0,0.0008,0,0,58.8769,4.5858,4.0346,3.3612,0.5449,4.448,0.4803,0.6181,5.673,18.0328,21.7099,24.391,24.2749,211.7057,0,0,0,9.0071,0,23.4056,21.7774,108.1005,143.0676,209.6178,5
002850.SZ,0,38.23,50.2811,74.4301,20.7877,1.8106,45.8743,13.72,-43.0716,0.7,1.0071,8.0943,6.438,3.7143,-0.1343,6.2434,8.4779,6.1496,8.3245,25.6849,2.1966,4.3396,1.8659,10.1278,4.6656,31.6515,1.4631,1.3784,0.1416,1.1157,6.9482,0.0857,-0.432,4.8124,60.2408,4.482,1.6991,1.765,1.0264,1.2295,0.4743,3.2047,1.1291,233.3333,26.34,318.449,320.3479,66.6033,214.7873,6.3395,18.2615,60.1943,9.7779,238.8179,15.4565,4.5558,2.5936,149.168,5
603378.SH,0,27.72,43.7847,-9.1854,27.5475,2.1675,-64.8542,12.49,31.4568,0.41,0.6165,8.9957,2.9692,3.0156,-0.9619,6.0168,4.5517,4.2176,8.0224,33.3538,15.3142,5.1555,3.6511,4.9801,2.05,56.2922,2.2879,1.4927,0.3457,1.3738,1.8481,0.4469,10.1461,15.1382,36.5917,7.3787,1.6881,1.5786,0.9201,2.9471,0.6251,2.3193,2.5372,51.8519,51.6554,44.2516,38.3358,1671.3347,50.011,2.5996,50.5343,-358.4004,25.0073,53.9107,52.6759,2.0594,20.4799,68.4589,5
002950.SZ,0,23.02,42.4995,17.9949,25.5978,7.8382,46.4299,38.74,1096.9176,0.5313,0.3204,4.0542,1.862,1.587,-0.0174,13.3469,12.6606,9.8797,17.7959,33.4054,5.5904,9.4385,1.4217,15.0615,2.6257,37.5075,1.6002,2.7249,0.4484,1.4948,12.2583,0.5548,4.1924,11.586,154.5873,1.7466,6.1247,8.8184,1.1115,1.7315,0.5669,2.492,1.594,41.0781,18.2225,51.2348,49.8881,50.0666,-2.862,59.2146,2.3205,86.5471,31.4685,54.5672,15.2782,31.8908,8.2053,90.1427,5
300413.SZ,0,64.2,43.0457,135.729,13.5744,7.2241,24.3696,10.65,45.1956,0.56,-0.3895,7.8602,3.1297,1.0661,1.9462,13.6865,11.85,6.6855,18.2486,37.5832,18.1728,4.6995,-0.2163,13.7819,1.6517,48.2318,1.9317,1.5382,0.585,1.2233,0,0.0624,-4.5269,0.7574,122.6085,2.2021,3.793,1.1888,0.7976,42.4579,0.5717,2.466,2.8423,9.8039,14.6314,12.3654,10.3299,56.4929,-22.1196,53.9781,28.6565,721.0589,40.4443,11.0608,15.023,44.1979,37.7693,60.5696,5
603416.SH,0,35.1,25.7557,170.925,21.5382,3.7043,31.5364,13.98,-12.9936,0.82,0.5899,3.3035,2.6295,4.1379,0.1271,10.4686,24.9638,10.4192,13.9581,39.553,6.2186,3.4371,-0.2362,35.1846,8.3317,12.2405,1.1395,7.4902,0.5411,6.0662,0,0.0208,-1.7174,0,176.0795,1.5334,3.8602,2.7472,0.449,5.3183,0.3681,0.5179,2.4055,9.3333,6.5799,-0.3085,-1.0382,619.7493,-2.9418,13.6128,-21.7541,-54.7957,7.6823,10.2576,10.1731,8.9511,9.135,39.5279,5
688228.SH,0,36.85,0,0,0,0,0,0,0,0,0,0,0.8057,1.2273,0,12.0604,0,0,16.0805,0,0,0,0,0,0,30.0727,1.4301,0,0,0,0,0,0,0,0,0,0,0,0.6395,102.3301,0.5473,0,6.7804,0,13.8729,-11.0444,-12.8463,-12005.7513,0,0,0,0,0,0,0,0,-4.6912,0,5
688081.SH,0,39.22,0,0,0,0,0,0,0,-0.0188,0.2706,1.2362,0.642,1.0194,0.0536,-0.5131,-1.52,-0.0183,-0.6841,80.9475,28.05,26.4445,1.5355,-1.982,32.8082,20.3207,1.255,4.673,0.993,3.9362,-0.0513,0.0028,0,0,688.1163,0.3924,0.4148,0.7014,0.269,8.4449,0.2545,0.3631,12.1804,94.9571,37.8888,95.3319,95.3634,301.2987,0,0,0,111.9825,0,94.7089,-2.4381,-7.3382,-16.4723,0,5
300623.SZ,0,31.72,31.2029,-65.2653,19.4179,3.8553,37.7716,12.55,-3.8496,0.51,0.5707,1.7253,2.2008,2.0144,-0.8122,9.6739,29.1535,9.1207,12.8985,45.915,4.2875,6.1926,-4.1857,47.6876,5.1149,10.6116,1.1187,6.3604,3.9353,5.5668,0,0.0301,-11.4895,1.7657,116.8049,2.3115,2.4359,3.1642,0.4775,1.2131,0.292,0.5779,1.0333,4.0816,15.2896,2.1395,2.4695,20.0988,-7.6909,10.928,1.4519,-608.4695,9.8393,2.3966,20.5255,-28.2498,4.1675,69.5678,5
300759.SZ,0,19.78,63.2676,39.6754,31.4121,9.584,102.5828,23.46,747.96,0.506,0.8118,4.002,1.9701,0.9936,0.0009,12.3371,12.0869,8.6002,16.4494,33.5949,1.7656,13.1901,1.1578,14.4865,1.6361,44.9088,1.8152,1.1771,0.2183,1.0664,14.4234,4.0511,3.2368,6.9374,21.8115,12.3788,3.7313,15.0199,1.753,1.0988,0.515,18.5653,1.0244,33.1229,29.0338,41.5025,42.5689,9.5113,8.765,34.4627,11.8897,-83.1367,24.4992,41.4712,26.4438,16.5369,16.1028,574.8765,5
603708.SH,0,58.64,28.7399,-72.3886,17.7981,4.7457,22.9031,10.4,25.248,0.58,1.2262,18.516,1.9115,1.492,0.2207,12.7009,3.064,5.5553,16.9346,21.5199,15.2333,2.0402,-0.0945,3.1909,0,64.1196,2.787,0.8914,0.4705,0.597,0,0,-20.2611,1.2387,43.1063,6.2636,134.26,3.7038,2.5789,5.919,1.4605,-30.8634,4.3299,18.3673,17.8873,20.0511,20.4936,8.3837,7.5916,8.4645,17.2046,129.32,15.5843,16.3634,17.7054,-20.5472,15.5996,60.7225,5
